Cod_Dpto,Departamento,Cod_Mpio,Municipio,Grupo_cultivo,Subgrupo,Cultivo,Desagregacion,Anio,Periodo,Area_sembrada,Area_cosechada,Produccion,Rendimiento,Ciclo,Estado_fisico,Cod_cultivo,Nombre_cientifico
5,Antioquia,5107,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,536.0,439.0,534.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5107,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,576.09,475.38,518.16,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5107,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,601.45,510.01,453.55,0.89,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5107,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,592.84,512.62,425.79,0.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5107,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,584.93,499.68,556.62,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,909.0,828.0,1019.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,895.0,830.0,944.0,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,905.29,821.17,821.17,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,897.38,804.45,682.02,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,859.52,797.26,667.04,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5113,Buriticá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,839.42,757.84,1219.39,1.61,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,2331.0,2130.0,2725.0,1.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,2305.0,2079.0,2459.0,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,2244.2,1980.68,2158.94,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,2122.71,1888.82,1776.7,0.94,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,2007.6,1760.38,1824.81,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5125,Caicedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1993.63,1650.7,2124.84,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,134.0,113.0,148.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,133.0,111.0,135.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,120.25,98.11,106.94,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,114.03,84.51,16.35,0.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,115.48,91.68,99.72,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5129,Caldas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,113.53,94.48,175.41,1.86,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,204.0,166.0,218.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,202.0,173.0,104.5,0.6,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,200.25,174.78,190.51,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,197.01,172.99,163.83,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,202.31,180.4,155.98,0.86,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5134,Campamento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,207.64,180.01,191.61,1.06,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,2046.0,1734.0,2188.0,1.26,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,2032.0,1834.0,2139.0,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1977.02,1749.29,1906.73,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1926.46,1723.86,2028.28,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1772.01,1623.25,1758.21,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5138,Cañasgordas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1681.36,1504.0,2010.46,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,21.0,21.0,26.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,21.0,21.0,12.0,0.57,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,20.71,20.71,28.17,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,10.6,10.43,21.89,2.1,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,10.6,10.43,2.96,0.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5142,Caracolí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,10.6,10.6,3.68,0.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,789.0,635.0,836.0,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,767.0,626.0,762.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,754.43,610.52,665.47,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,761.42,637.88,649.12,1.02,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,740.69,628.35,551.59,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5145,Caramanta,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,722.81,596.83,650.07,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,123.0,103.0,135.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,122.0,105.0,128.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,129.91,115.9,166.9,1.44,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,131.77,119.32,130.47,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,132.36,119.51,103.99,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5148,El Carmen de Viboral,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,117.57,103.96,111.95,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,11.0,8.0,10.32,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,10.0,7.0,8.3,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,7.46,6.01,7.27,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,7.56,6.09,9.14,1.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,5.48,4.81,8.66,1.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5150,Carolina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,6.77,6.11,9.07,1.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,129.56,129.56,181.38,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,123.0,120.0,129.0,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,107.07,97.98,94.06,0.96,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,96.89,88.38,80.84,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,97.0,94.91,74.72,0.79,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5190,Cisneros,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,88.64,88.12,86.16,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,434.0,381.0,489.0,1.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,441.0,386.0,459.0,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,428.84,370.12,399.73,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,414.7,355.24,323.04,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,385.78,332.65,339.53,1.02,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5197,Cocorná,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,373.04,321.78,406.25,1.26,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,165.0,139.0,170.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,162.0,138.0,156.0,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,126.06,109.33,99.49,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,106.7,96.74,72.48,0.75,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,107.08,97.14,64.12,0.66,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5206,Concepción,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,99.75,91.21,74.51,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,6894.0,5173.0,6917.0,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,6858.0,5316.0,6573.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,6756.22,5000.6,5000.6,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,6641.93,5070.37,6399.21,1.26,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,6322.92,4951.95,6547.17,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5209,Concordia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,6283.07,4681.55,7648.71,1.63,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,91.0,84.0,41.6,0.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,91.0,91.0,73.0,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,94.5,85.68,72.83,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,87.9,75.19,60.64,0.81,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,78.32,69.68,61.49,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5212,Copacabana,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,71.66,59.95,65.3,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1658.0,1452.0,1845.0,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1644.0,1519.0,1784.0,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1631.05,1479.02,2100.21,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1656.82,1486.96,1928.13,1.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1552.0,1380.53,1959.5,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5234,Dabeiba,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1514.18,1288.26,2264.21,1.76,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,207.0,207.0,310.5,1.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,204.0,204.0,244.8,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,186.95,155.08,150.43,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,177.87,152.76,137.67,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,175.53,155.66,119.76,0.77,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5237,Donmatías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,180.81,161.36,153.79,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5240,Ebéjico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1865.0,1653.0,2120.0,1.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5240,Ebéjico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1851.0,1676.0,1985.0,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5240,Ebéjico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1857.0,1696.42,1832.13,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5240,Ebéjico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1742.98,1624.56,1790.06,1.1,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
5,Antioquia,5240,Ebéjico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1683.46,1587.72,1809.97,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
